# Generated from the pinned Grok Bot 0.18 reference tree. Do not delete rows; update status/evidence as modules land.
# Reference: b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634
grok_path,grok_responsibility,evidence_anchor,ios_target_path,target_runtime,parity_class,implementation_status,test_evidence,replaces_ios_path,adaptation_reason
source/packages/proto/generated/agent/v1/read_exec_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/read_exec_pb.ts,source/packages/proto/generated/agent/v1/read_exec_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/read_lints_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/read_lints_tool_pb.ts,source/packages/proto/generated/agent/v1/read_lints_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/read_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/read_tool_pb.ts,source/packages/proto/generated/agent/v1/read_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/record_ci_investigation_findings_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/record_ci_investigation_findings_tool_pb.ts,source/packages/proto/generated/agent/v1/record_ci_investigation_findings_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/record_screen_exec_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/record_screen_exec_pb.ts,source/packages/proto/generated/agent/v1/record_screen_exec_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/record_screen_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/record_screen_tool_pb.ts,source/packages/proto/generated/agent/v1/record_screen_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/reflect_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/reflect_tool_pb.ts,source/packages/proto/generated/agent/v1/reflect_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/replace_env_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/replace_env_tool_pb.ts,source/packages/proto/generated/agent/v1/replace_env_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/repo_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/repo_pb.ts,source/packages/proto/generated/agent/v1/repo_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/report_bug_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/report_bug_tool_pb.ts,source/packages/proto/generated/agent/v1/report_bug_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/report_bugfix_results_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/report_bugfix_results_tool_pb.ts,source/packages/proto/generated/agent/v1/report_bugfix_results_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/request_context_exec_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/request_context_exec_pb.ts,source/packages/proto/generated/agent/v1/request_context_exec_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/sandbox_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/sandbox_pb.ts,source/packages/proto/generated/agent/v1/sandbox_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/search_conversations_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/search_conversations_tool_pb.ts,source/packages/proto/generated/agent/v1/search_conversations_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/selected_context_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/selected_context_pb.ts,source/packages/proto/generated/agent/v1/selected_context_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/semsearch_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/semsearch_tool_pb.ts,source/packages/proto/generated/agent/v1/semsearch_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/send_final_summary_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/send_final_summary_tool_pb.ts,source/packages/proto/generated/agent/v1/send_final_summary_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/send_message_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/send_message_tool_pb.ts,source/packages/proto/generated/agent/v1/send_message_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/send_to_user_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/send_to_user_tool_pb.ts,source/packages/proto/generated/agent/v1/send_to_user_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/setup_vm_environment_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/setup_vm_environment_tool_pb.ts,source/packages/proto/generated/agent/v1/setup_vm_environment_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/shell_allowlist_precheck_exec_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/shell_allowlist_precheck_exec_pb.ts,source/packages/proto/generated/agent/v1/shell_allowlist_precheck_exec_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/shell_exec_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/shell_exec_pb.ts,source/packages/proto/generated/agent/v1/shell_exec_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/shell_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/shell_tool_pb.ts,source/packages/proto/generated/agent/v1/shell_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/smart_mode_classifier_exec_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/smart_mode_classifier_exec_pb.ts,source/packages/proto/generated/agent/v1/smart_mode_classifier_exec_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/start_grind_execution_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/start_grind_execution_tool_pb.ts,source/packages/proto/generated/agent/v1/start_grind_execution_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/start_grind_planning_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/start_grind_planning_tool_pb.ts,source/packages/proto/generated/agent/v1/start_grind_planning_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/subagent_exec_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/subagent_exec_pb.ts,source/packages/proto/generated/agent/v1/subagent_exec_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/subagents_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/subagents_pb.ts,source/packages/proto/generated/agent/v1/subagents_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/switch_mode_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/switch_mode_tool_pb.ts,source/packages/proto/generated/agent/v1/switch_mode_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/system_prompt_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/system_prompt_pb.ts,source/packages/proto/generated/agent/v1/system_prompt_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/todo_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/todo_tool_pb.ts,source/packages/proto/generated/agent/v1/todo_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/update_pr_code_tour_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/update_pr_code_tour_tool_pb.ts,source/packages/proto/generated/agent/v1/update_pr_code_tour_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/utils_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/utils_pb.ts,source/packages/proto/generated/agent/v1/utils_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/web_fetch_allowlist_precheck_exec_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/web_fetch_allowlist_precheck_exec_pb.ts,source/packages/proto/generated/agent/v1/web_fetch_allowlist_precheck_exec_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/web_fetch_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/web_fetch_tool_pb.ts,source/packages/proto/generated/agent/v1/web_fetch_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/web_search_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/web_search_tool_pb.ts,source/packages/proto/generated/agent/v1/web_search_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/write_exec_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/write_exec_pb.ts,source/packages/proto/generated/agent/v1/write_exec_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/agent/v1/write_shell_stdin_tool_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/agent/v1/write_shell_stdin_tool_pb.ts,source/packages/proto/generated/agent/v1/write_shell_stdin_tool_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/agent_startup_trace_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/agent_startup_trace_pb.ts,source/packages/proto/generated/aiserver/v1/agent_startup_trace_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/aiserver_connect.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/aiserver_connect.ts,source/packages/proto/generated/aiserver/v1/aiserver_connect.rs,Rust,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/aiserver_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/aiserver_pb.ts,source/packages/proto/generated/aiserver/v1/aiserver_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/analytics_connect.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/analytics_connect.ts,source/packages/proto/generated/aiserver/v1/analytics_connect.rs,Rust,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/analytics_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/analytics_pb.ts,source/packages/proto/generated/aiserver/v1/analytics_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/automations_connect.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/automations_connect.ts,source/packages/proto/generated/aiserver/v1/automations_connect.rs,Rust,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/automations_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/automations_pb.ts,source/packages/proto/generated/aiserver/v1/automations_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/background_composer_connect.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/background_composer_connect.ts,source/packages/proto/generated/aiserver/v1/background_composer_connect.rs,Rust,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/background_composer_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/background_composer_pb.ts,source/packages/proto/generated/aiserver/v1/background_composer_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/bidi_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/bidi_pb.ts,source/packages/proto/generated/aiserver/v1/bidi_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/bugbot_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/bugbot_pb.ts,source/packages/proto/generated/aiserver/v1/bugbot_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/chat_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/chat_pb.ts,source/packages/proto/generated/aiserver/v1/chat_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/cloud_agent_source_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/cloud_agent_source_pb.ts,source/packages/proto/generated/aiserver/v1/cloud_agent_source_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/cmdk_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/cmdk_pb.ts,source/packages/proto/generated/aiserver/v1/cmdk_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/composer_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/composer_pb.ts,source/packages/proto/generated/aiserver/v1/composer_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/context_ast_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/context_ast_pb.ts,source/packages/proto/generated/aiserver/v1/context_ast_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/context_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/context_pb.ts,source/packages/proto/generated/aiserver/v1/context_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/cpp_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/cpp_pb.ts,source/packages/proto/generated/aiserver/v1/cpp_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/dashboard_connect.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/dashboard_connect.ts,source/packages/proto/generated/aiserver/v1/dashboard_connect.rs,Rust,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/dashboard_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/dashboard_pb.ts,source/packages/proto/generated/aiserver/v1/dashboard_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/docs_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/docs_pb.ts,source/packages/proto/generated/aiserver/v1/docs_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/fastapply_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/fastapply_pb.ts,source/packages/proto/generated/aiserver/v1/fastapply_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/fastpreviews_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/fastpreviews_pb.ts,source/packages/proto/generated/aiserver/v1/fastpreviews_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/filesyncserver_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/filesyncserver_pb.ts,source/packages/proto/generated/aiserver/v1/filesyncserver_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/full_self_driving_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/full_self_driving_pb.ts,source/packages/proto/generated/aiserver/v1/full_self_driving_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/grok_bot_connect.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/grok_bot_connect.ts,source/packages/proto/generated/aiserver/v1/grok_bot_connect.rs,Rust,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/inference_connect.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/inference_connect.ts,source/packages/proto/generated/aiserver/v1/inference_connect.rs,Rust,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/inference_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/inference_pb.ts,source/packages/proto/generated/aiserver/v1/inference_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/inline_gpt4_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/inline_gpt4_pb.ts,source/packages/proto/generated/aiserver/v1/inline_gpt4_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/interface_agent_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/interface_agent_pb.ts,source/packages/proto/generated/aiserver/v1/interface_agent_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/lint_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/lint_pb.ts,source/packages/proto/generated/aiserver/v1/lint_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/lsp_subgraph_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/lsp_subgraph_pb.ts,source/packages/proto/generated/aiserver/v1/lsp_subgraph_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/mcp_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/mcp_pb.ts,source/packages/proto/generated/aiserver/v1/mcp_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/privacy_mode_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/privacy_mode_pb.ts,source/packages/proto/generated/aiserver/v1/privacy_mode_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/repository_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/repository_pb.ts,source/packages/proto/generated/aiserver/v1/repository_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/sand_box_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/sand_box_pb.ts,source/packages/proto/generated/aiserver/v1/sand_box_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/scm_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/scm_pb.ts,source/packages/proto/generated/aiserver/v1/scm_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/shadow_workspace_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/shadow_workspace_pb.ts,source/packages/proto/generated/aiserver/v1/shadow_workspace_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/symbolic_context_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/symbolic_context_pb.ts,source/packages/proto/generated/aiserver/v1/symbolic_context_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/telemetry_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/telemetry_pb.ts,source/packages/proto/generated/aiserver/v1/telemetry_pb.swift,generated-Swift,direct-equivalent,mapped,,,
source/packages/proto/generated/aiserver/v1/tools_pb.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/proto/generated/aiserver/v1/tools_pb.ts,source/packages/proto/generated/aiserver/v1/tools_pb.swift,generated-Swift,direct-equivalent,mapped,,,
